deal_id,announcement_date,resolution_date,target_name,acquirer_name,deal_value_musd,industry,sector,target_country,acquirer_country,deal_status,payment_method,target_public,acquirer_public,regulatory_review,rumor_or_leak,source_notes,market_volatility_proxy,interest_rate_proxy,deal_completed
DEAL000150,2011-12-24,2012-04-04,Target_000150,Acquirer_000335,455.6,Materials,Construction Materials,US,France,cancelled,cash,private,public,none,no,synthetic,15.5,3.3537988043888736,0
DEAL000151,2009-07-21,2010-04-07,Target_000151,Acquirer_001272,49.5,Financials,Fintech,US,Germany,completed,cash,public,public,standard,no,synthetic,22.23,4.094185927231544,1
DEAL000152,2003-09-14,2004-04-26,Target_000152,Acquirer_003968,111.7,Materials,Chemicals,Germany,Australia,completed,cash,public,public,standard,no,synthetic,22.72,4.743433544536225,1
DEAL000153,1998-05-07,1998-08-21,Target_000153,Acquirer_003062,254.4,Consumer,Telecom,Australia,India,cancelled,mixed,private,private,standard,yes,synthetic,19.46,6.614345506567051,0
DEAL000154,2004-12-21,2005-05-22,Target_000154,Acquirer_003821,208.8,Healthcare,Medical Devices,US,China,completed,cash,public,private,none,no,synthetic,20.36,5.156918764775215,1
DEAL000155,2022-01-26,2022-08-04,Target_000155,Acquirer_003782,46.8,Technology,Hardware,China,US,completed,stock,public,public,standard,no,synthetic,18.64,5.553834556585538,1
DEAL000156,2007-05-16,2007-06-10,Target_000156,Acquirer_001437,453.2,Financials,Banks,US,US,withdrawn,unknown,private,public,standard,no,synthetic,18.32,4.822509892048631,0
DEAL000157,1999-11-11,2000-06-21,Target_000157,Acquirer_001883,1412.2,Industrials,Machinery,Canada,US,withdrawn,mixed,public,public,standard,no,synthetic,25.2,5.998402534383676,0
DEAL000158,1996-03-25,1997-01-09,Target_000158,Acquirer_004177,10496.3,Consumer,Retail,US,China,completed,cash,public,public,standard,no,synthetic,16.91,6.147743223879962,1
DEAL000159,2021-10-15,2022-08-03,Target_000159,Acquirer_000258,764.8,Materials,Metals & Mining,US,India,completed,stock,private,public,standard,no,synthetic,19.13,3.6437544984790726,1
DEAL000160,2016-03-10,2016-08-03,Target_000160,Acquirer_000749,6.2,Financials,Fintech,US,US,withdrawn,mixed,public,public,none,no,synthetic,14.12,3.504301753656467,0
DEAL000161,2005-09-23,2006-06-11,Target_000161,Acquirer_003780,2036.9,Consumer,Retail,US,UK,completed,cash,public,public,standard,no,synthetic,16.28,5.4308117007372525,1
DEAL000162,2016-01-23,2016-11-22,Target_000162,Acquirer_001236,37.4,Consumer,Food & Beverage,Australia,US,completed,stock,public,public,standard,no,synthetic,15.5,3.2590939860200923,1
DEAL000163,2007-04-21,2007-12-02,Target_000163,Acquirer_004657,58.9,Healthcare,Health Services,Germany,Australia,completed,cash,public,public,standard,yes,synthetic,14.43,4.771777859064987,1
DEAL000164,1997-09-18,1998-02-28,Target_000164,Acquirer_001612,22.2,Consumer,Telecom,China,Canada,cancelled,stock,private,public,standard,no,synthetic,17.89,5.0856617606121866,0
DEAL000165,1997-09-07,1998-03-29,Target_000165,Acquirer_002925,84.2,Technology,Semiconductors,UK,Japan,completed,stock,private,public,standard,no,synthetic,13.88,5.986293271146729,1
DEAL000166,2005-08-06,2006-03-02,Target_000166,Acquirer_003670,17.2,Technology,Semiconductors,France,US,completed,mixed,public,public,standard,no,synthetic,12.19,4.085522526197778,1
DEAL000167,2018-09-13,2019-01-19,Target_000167,Acquirer_004720,5220.4,Healthcare,Biotech,US,India,withdrawn,stock,public,public,standard,no,synthetic,18.56,3.04295238103989,0
DEAL000168,2001-07-31,2002-01-30,Target_000168,Acquirer_002610,246.0,Technology,Hardware,India,France,terminated,stock,public,private,standard,no,synthetic,24.82,5.657586348629498,0
DEAL000169,1997-08-17,1998-02-15,Target_000169,Acquirer_002098,986.2,Energy,Utilities,France,China,cancelled,cash,public,public,standard,no,synthetic,15.03,5.588898016071519,0
DEAL000170,2004-06-17,2005-01-01,Target_000170,Acquirer_004512,362.0,Materials,Metals & Mining,US,US,completed,mixed,private,public,standard,unknown,synthetic,17.32,5.686610798456043,1
DEAL000171,2005-07-25,2006-06-30,Target_000171,Acquirer_002184,260.0,Technology,Hardware,Germany,US,completed,cash,public,public,standard,no,synthetic,16.25,5.136382181090493,1
DEAL000172,1999-03-01,1999-10-01,Target_000172,Acquirer_003463,97.3,Industrials,Transportation,India,Germany,completed,cash,public,public,standard,yes,synthetic,20.57,6.218680181094784,1
DEAL000173,2009-10-26,2010-01-20,Target_000173,Acquirer_004977,306.2,Technology,IT Services,US,US,failed,cash,public,public,none,no,synthetic,17.84,4.223902217369538,0
DEAL000174,2006-04-18,2006-09-13,Target_000174,Acquirer_002226,199.3,Technology,IT Services,US,France,completed,cash,public,public,standard,unknown,synthetic,18.48,4.630012785314329,1
DEAL000175,2006-09-26,2007-03-28,Target_000175,Acquirer_002056,455.0,Financials,Fintech,India,Canada,withdrawn,stock,public,public,standard,unknown,synthetic,23.56,4.006009567181827,0
DEAL000176,2005-01-12,2005-08-21,Target_000176,Acquirer_000987,9.5,Consumer,Retail,US,US,completed,mixed,private,private,standard,no,synthetic,22.21,5.28342748115025,1
DEAL000177,2006-01-07,2006-08-15,Target_000177,Acquirer_000412,6697.5,Financials,Banks,US,India,cancelled,stock,private,public,standard,no,synthetic,15.63,5.206521822867747,0
DEAL000178,2004-04-26,2004-12-26,Target_000178,Acquirer_003647,250.7,Materials,Chemicals,US,UK,completed,mixed,private,private,standard,no,synthetic,19.82,4.316725675515383,1
DEAL000179,2007-11-12,2008-05-31,Target_000179,Acquirer_004203,97.9,Energy,Renewables,US,US,completed,cash,public,public,none,no,synthetic,24.71,4.9008691198484895,1
DEAL000180,2012-06-10,2013-01-18,Target_000180,Acquirer_002909,13.7,Energy,Oil & Gas,UK,US,completed,unknown,public,private,standard,no,synthetic,16.29,4.534943020759121,1
DEAL000181,2018-09-22,2019-03-11,Target_000181,Acquirer_001275,65.0,Consumer,Food & Beverage,US,US,completed,stock,private,public,standard,no,synthetic,21.32,3.0083162406563964,1
DEAL000182,2015-07-11,2016-01-15,Target_000182,Acquirer_003547,51.7,Energy,Oil & Gas,UK,Germany,completed,stock,private,public,standard,no,synthetic,23.98,3.107045302134688,1
DEAL000183,2005-08-26,2006-03-30,Target_000183,Acquirer_002782,331.0,Energy,Renewables,India,Canada,completed,stock,private,public,standard,no,synthetic,14.43,4.660975606880502,1
DEAL000184,2022-01-24,2022-05-19,Target_000184,Acquirer_001670,624.3,Technology,IT Services,US,US,failed,cash,public,public,standard,no,synthetic,19.3,4.410634184476128,0
DEAL000185,2001-02-17,2001-08-12,Target_000185,Acquirer_000164,15.9,Healthcare,Health Services,US,India,terminated,cash,private,private,standard,unknown,synthetic,24.51,5.909654552678434,0
DEAL000186,2013-10-13,2014-04-03,Target_000186,Acquirer_004724,775.2,Technology,IT Services,US,France,completed,cash,private,private,standard,no,synthetic,17.72,3.769748754777204,1
DEAL000187,2015-01-09,2015-06-09,Target_000187,Acquirer_000676,263.1,Industrials,Machinery,Germany,Germany,completed,cash,public,public,none,no,synthetic,18.45,3.2958485992107827,1
DEAL000188,2011-08-19,2011-11-23,Target_000188,Acquirer_004942,38.3,Consumer,Media,US,US,withdrawn,mixed,public,public,none,no,synthetic,17.42,5.033297442294624,0
DEAL000189,2014-07-23,2014-12-21,Target_000189,Acquirer_000828,1063.2,Financials,Asset Management,China,Australia,cancelled,cash,private,public,standard,yes,synthetic,13.95,3.705550077656805,0
DEAL000190,2013-09-05,2014-03-11,Target_000190,Acquirer_003695,19.6,Technology,Hardware,India,India,completed,stock,public,private,standard,unknown,synthetic,20.06,4.097958392509906,1
DEAL000191,2023-08-23,2024-06-08,Target_000191,Acquirer_000228,11523.1,Industrials,Machinery,US,France,completed,mixed,public,public,standard,no,synthetic,19.25,7.916391051897254,1
DEAL000192,2014-01-24,2014-05-13,Target_000192,Acquirer_001604,112.8,Financials,Insurance,Canada,UK,withdrawn,mixed,private,public,standard,no,synthetic,19.4,3.556991520436084,0
DEAL000193,2014-11-21,2015-03-01,Target_000193,Acquirer_003107,260.6,Energy,Oil & Gas,India,Japan,cancelled,stock,public,public,standard,yes,synthetic,17.09,3.491796662625244,0
DEAL000194,2004-12-15,2005-05-15,Target_000194,Acquirer_000121,22.0,Financials,Insurance,Germany,UK,cancelled,unknown,public,public,standard,yes,synthetic,22.81,4.29425744266792,0
DEAL000195,2012-04-24,2012-09-20,Target_000195,Acquirer_000746,508.5,Financials,Banks,UK,US,withdrawn,unknown,public,public,standard,no,synthetic,19.83,3.654165331096561,0
DEAL000196,2005-07-29,2006-08-15,Target_000196,Acquirer_000172,1724.5,Healthcare,Health Services,US,Australia,completed,mixed,private,public,standard,no,synthetic,15.78,4.242544227873883,1
DEAL000197,2005-12-05,2006-05-17,Target_000197,Acquirer_002815,475.9,Industrials,Machinery,France,Australia,completed,mixed,private,public,none,no,synthetic,13.29,4.876792093609555,1
DEAL000198,2024-09-17,2024-12-08,Target_000198,Acquirer_001622,350.2,Healthcare,Medical Devices,US,US,withdrawn,mixed,private,private,none,yes,synthetic,18.35,9.0,0
DEAL000199,2015-10-02,2016-05-21,Target_000199,Acquirer_000503,,Materials,Chemicals,Japan,Australia,completed,stock,public,public,standard,no,synthetic,14.48,3.938488915687653,1
DEAL000200,2003-07-30,2004-02-07,Target_000200,Acquirer_003269,36.6,Materials,Construction Materials,Germany,US,withdrawn,mixed,private,private,standard,no,synthetic,23.3,5.720368115418156,0
DEAL000201,2001-12-19,2002-02-10,Target_000201,Acquirer_001547,80.3,Industrials,Machinery,Japan,US,completed,stock,public,public,none,no,synthetic,26.95,5.821273941126874,1
DEAL000202,2004-02-21,2004-12-05,Target_000202,Acquirer_002949,121.3,Consumer,Retail,US,France,completed,cash,public,public,standard,no,synthetic,18.64,5.600018912527843,1
DEAL000203,2003-03-19,2003-09-28,Target_000203,Acquirer_003711,142.3,Technology,IT Services,US,UK,completed,stock,public,public,standard,yes,synthetic,23.92,4.582364154056075,1
DEAL000204,2006-10-20,2007-01-20,Target_000204,Acquirer_003530,1835.1,Healthcare,Biotech,US,US,completed,stock,public,public,none,no,synthetic,17.2,4.747649571746512,1
DEAL000205,2001-02-06,2001-08-19,Target_000205,Acquirer_001243,88.7,Energy,Oil & Gas,France,Japan,withdrawn,mixed,public,public,standard,no,synthetic,24.31,5.434213868315698,0
DEAL000206,2000-10-09,2001-05-03,Target_000206,Acquirer_002048,106.9,Materials,Chemicals,UK,Australia,completed,cash,private,public,standard,yes,synthetic,25.67,6.266450988550236,1
DEAL000207,1996-03-16,1996-07-21,Target_000207,Acquirer_001109,147.6,Industrials,Aerospace & Defense,France,US,completed,cash,private,private,standard,no,synthetic,16.58,5.747615361147147,1
DEAL000208,2007-04-26,2007-09-01,Target_000208,Acquirer_000417,404.6,Materials,Chemicals,Canada,US,completed,unknown,public,public,none,no,synthetic,18.43,4.679182301945356,1
DEAL000209,2016-08-08,2017-02-08,Target_000209,Acquirer_001508,459.5,Industrials,Machinery,US,US,completed,cash,private,public,none,no,synthetic,15.78,3.2031011644938454,1
DEAL000210,2022-08-20,2023-02-09,Target_000210,Acquirer_000952,1873.1,Financials,Fintech,US,US,failed,cash,public,public,none,no,synthetic,16.9,4.930194826552384,0
DEAL000211,2012-04-24,2012-10-06,Target_000211,Acquirer_001516,222.8,Technology,Software,Japan,US,withdrawn,cash,private,public,standard,no,synthetic,14.07,4.228279512837905,0
DEAL000212,2019-05-30,2020-01-31,Target_000212,Acquirer_000351,42.0,Technology,Semiconductors,US,US,completed,cash,private,public,standard,no,synthetic,21.98,3.397763916299282,1
DEAL000213,1997-12-06,1998-06-21,Target_000213,Acquirer_004932,40.4,Healthcare,Medical Devices,US,US,completed,stock,private,private,none,unknown,synthetic,19.96,6.291057767046224,1
DEAL000214,2018-01-11,2018-09-14,Target_000214,Acquirer_000288,65.4,Healthcare,Health Services,Canada,US,completed,cash,private,private,standard,yes,synthetic,16.34,3.078707615896714,1
DEAL000215,2018-01-14,2018-03-20,Target_000215,Acquirer_000771,502.3,Financials,Insurance,Germany,Germany,withdrawn,unknown,private,private,none,no,synthetic,19.68,2.8721274287711185,0
DEAL000216,2001-01-19,2001-09-17,Target_000216,Acquirer_000732,4265.4,Industrials,Transportation,Japan,China,completed,mixed,public,public,standard,no,synthetic,26.06,5.684245971154498,1
DEAL000217,2018-11-10,2019-04-15,Target_000217,Acquirer_003240,414.8,Consumer,Telecom,China,US,failed,stock,public,public,standard,no,synthetic,16.9,3.1193728642095144,0
DEAL000218,2023-06-09,2024-02-13,Target_000218,Acquirer_000574,55.9,Energy,Utilities,India,US,completed,stock,public,private,standard,no,synthetic,13.6,7.8352350072181425,1
DEAL000219,2004-01-01,2004-04-10,Target_000219,Acquirer_002826,76.1,Consumer,Retail,US,US,completed,unknown,public,public,none,yes,synthetic,14.69,4.391179293543947,1
DEAL000220,2005-06-04,2005-10-03,Target_000220,Acquirer_003208,31.4,Technology,Hardware,India,US,withdrawn,mixed,private,private,standard,no,synthetic,20.76,5.00158615645088,0
DEAL000221,2020-04-25,2020-07-20,Target_000221,Acquirer_000450,636.7,Industrials,Aerospace & Defense,France,US,terminated,cash,public,public,extended,no,synthetic,30.21,3.4507939068905875,0
DEAL000222,2009-10-11,2010-01-04,Target_000222,Acquirer_000309,557.5,Financials,Insurance,US,India,withdrawn,cash,public,public,standard,no,synthetic,23.48,4.748931002881148,0
DEAL000223,2018-12-15,2019-05-02,Target_000223,Acquirer_003538,458.4,Financials,Insurance,US,Japan,withdrawn,mixed,public,private,standard,no,synthetic,18.8,2.5779342557292155,0
DEAL000224,2001-06-07,2001-11-27,Target_000224,Acquirer_001461,260.1,Financials,Insurance,Germany,Japan,completed,stock,public,private,none,yes,synthetic,25.9,5.224783085629517,1
DEAL000225,2005-07-21,2006-04-27,Target_000225,Acquirer_000193,12.5,Financials,Fintech,US,Australia,completed,cash,public,public,standard,no,synthetic,19.93,4.60713178917876,1
DEAL000226,2021-01-17,2021-08-09,Target_000226,Acquirer_003470,120.4,Industrials,Aerospace & Defense,US,France,withdrawn,stock,public,public,standard,no,synthetic,22.27,2.92688882481464,0
DEAL000227,2004-08-13,2005-07-12,Target_000227,Acquirer_004611,22760.2,Materials,Chemicals,US,Canada,completed,stock,public,public,standard,no,synthetic,19.63,4.8903301751115205,1
DEAL000228,2014-11-01,2015-06-05,Target_000228,Acquirer_000373,1215.5,Technology,Software,China,Australia,completed,cash,private,public,standard,unknown,synthetic,18.71,3.8940990125435424,1
DEAL000229,2006-09-13,2007-06-09,Target_000229,Acquirer_003294,13.1,Healthcare,Health Services,Germany,Japan,completed,cash,public,public,standard,no,synthetic,14.43,4.56073208366533,1
DEAL000230,2010-06-24,2011-04-12,Target_000230,Acquirer_000770,325.4,Financials,Insurance,France,UK,completed,stock,public,private,standard,no,synthetic,16.79,4.041937253102841,1
DEAL000231,2000-05-19,2000-11-12,Target_000231,Acquirer_000035,283.8,Energy,Utilities,US,Canada,completed,stock,public,public,none,yes,synthetic,21.73,5.366734668445398,1
DEAL000232,2023-03-16,2023-10-28,Target_000232,Acquirer_000004,92.2,Consumer,Retail,China,France,completed,cash,private,private,standard,no,synthetic,18.56,7.619953887529834,1
DEAL000233,2007-03-17,2007-06-22,Target_000233,Acquirer_003098,104.5,Financials,Asset Management,Japan,US,completed,cash,public,private,none,no,synthetic,21.54,4.810436734965718,1
DEAL000234,2008-06-10,2009-02-01,Target_000234,Acquirer_002210,763.1,Materials,Chemicals,India,US,completed,mixed,private,public,standard,no,synthetic,30.84,4.423863045386395,1
DEAL000235,2012-07-28,2013-04-03,Target_000235,Acquirer_001960,244.3,Consumer,Retail,China,UK,completed,mixed,public,public,standard,yes,synthetic,20.66,3.528623647983426,1
DEAL000236,2009-06-16,2010-05-11,Target_000236,Acquirer_004939,726.9,Healthcare,Medical Devices,India,US,completed,unknown,private,public,standard,no,synthetic,23.41,4.35006785519739,1
DEAL000237,2013-04-11,2014-02-08,Target_000237,Acquirer_000542,126.4,Financials,Fintech,Germany,China,completed,cash,private,public,standard,yes,synthetic,14.05,4.071676138049267,1
DEAL000238,2016-08-29,2017-05-17,Target_000238,Acquirer_004443,53.8,Industrials,Transportation,US,UK,completed,stock,private,public,none,no,synthetic,19.23,4.225557814262667,1
DEAL000239,2014-10-03,2015-05-18,Target_000239,Acquirer_001462,140.5,Energy,Oil & Gas,UK,US,failed,mixed,public,private,standard,no,synthetic,20.84,3.667357686228528,0
DEAL000240,1996-06-18,1996-12-11,Target_000240,Acquirer_003809,329.7,Energy,Renewables,Australia,US,withdrawn,cash,public,public,standard,no,synthetic,21.6,5.983281108849795,0
DEAL000241,2013-02-04,2013-08-30,Target_000241,Acquirer_001952,,Consumer,Food & Beverage,Australia,India,completed,stock,private,public,none,unknown,synthetic,19.28,3.2324659391861497,1
DEAL000242,2002-12-02,2003-02-22,Target_000242,Acquirer_002506,202.3,Energy,Utilities,US,US,completed,cash,private,public,none,yes,synthetic,17.48,5.847282578825533,1
DEAL000243,1996-06-11,1997-01-19,Target_000243,Acquirer_001827,167.3,Materials,Construction Materials,France,Canada,completed,unknown,public,private,standard,no,synthetic,20.16,5.674332007205555,1
DEAL000244,2002-01-05,2002-07-03,Target_000244,Acquirer_000531,83.6,Industrials,Transportation,France,US,completed,unknown,public,public,none,no,synthetic,26.96,4.538360149741037,1
DEAL000245,2016-09-09,2017-01-16,Target_000245,Acquirer_000259,64.1,Technology,Software,Japan,Canada,withdrawn,mixed,public,public,standard,no,synthetic,19.79,2.923862604732652,0
DEAL000246,2021-10-11,2022-09-07,Target_000246,Acquirer_001063,88.9,Financials,Asset Management,Australia,US,completed,mixed,private,public,standard,no,synthetic,23.25,2.7813800523111647,1
DEAL000247,2020-07-05,2021-04-30,Target_000247,Acquirer_003953,66.7,Industrials,Transportation,US,India,completed,mixed,public,public,standard,no,synthetic,32.06,2.708978207468192,1
DEAL000248,2018-01-26,2018-06-08,Target_000248,Acquirer_003075,27.5,Technology,IT Services,UK,France,failed,cash,public,public,standard,yes,synthetic,17.91,3.398045075064448,0
DEAL000249,1998-07-17,1998-11-07,Target_000249,Acquirer_000304,1322.6,Healthcare,Biotech,Germany,Germany,completed,cash,public,public,none,no,synthetic,20.66,5.714451765950203,1
DEAL000250,2022-01-13,2022-11-22,Target_000250,Acquirer_004673,658.7,Consumer,Food & Beverage,China,Japan,completed,stock,private,public,standard,no,synthetic,21.37,5.214935241517539,1
